page,weight,word,evidence,question,sentence,final
Lloyd Webber,-0.03,12,"{'confidence': -0.028946507719975, 'final': False}",120,1,False
Lloyd Webber,-0.02,14,"{'confidence': -0.021558307846850002, 'final': False}",120,1,False
: Coltrane,-0.14,8,"{'confidence': -0.1436939517906, 'final': False}",120,2,False
: Coltrane,-0.00,13,"{'confidence': -0.0044232405375499995, 'final': False}",120,2,False
: Coltrane,-0.11,15,"{'confidence': -0.11483578907510002, 'final': False}",120,2,False
: Coltrane,-0.00,8,"{'confidence': -0.001433192875, 'final': True}",120,3,True
: Coltrane,-0.01,10,"{'confidence': -0.0128100597040825, 'final': False}",120,3,False
: Coltrane,-0.01,15,"{'confidence': -0.008565653005000002, 'final': False}",120,3,False
: Coltrane,-0.11,21,"{'confidence': -0.10510324, 'final': False}",120,3,False
: Coltrane,-0.00,22,"{'confidence': -0.00375642025, 'final': False}",120,3,False
: Coltrane,-0.00,8,"{'confidence': -0.000177798765, 'final': True}",120,4,True
: Coltrane,-0.00,14,"{'confidence': -0.0049667613154999995, 'final': False}",120,4,False
: Coltrane,-0.00,19,"{'confidence': -0.00019076235, 'final': True}",120,4,True
: Coltrane,-0.00,20,"{'confidence': -0.001613706, 'final': True}",120,4,True
: Coltrane,-0.00,20,"{'confidence': -0.001613706, 'final': True}",120,4,True
Aria,-0.20,7,"{'confidence': -0.20259559, 'final': False}",121,0,False
Aria,-0.01,13,"{'confidence': -0.0093989704515, 'final': False}",121,0,False
German language,-0.25,19,"{'confidence': -0.2520321278, 'final': False}",121,0,False
German language,-0.08,20,"{'confidence': -0.08311119435, 'final': False}",121,0,False
German language,-0.12,8,"{'confidence': -0.12492399180000001, 'final': False}",121,1,False
Italian language,-0.05,14,"{'confidence': -0.05381972703525, 'final': False}",121,1,False
Swedish language,-0.15,21,"{'confidence': -0.153708110494, 'final': False}",121,1,False
Russian language,-0.46,25,"{'confidence': -0.46161599948500004, 'final': False}",121,1,False
Russian language,-0.40,7,"{'confidence': -0.40422336691, 'final': False}",121,2,False
Czech language,-0.12,14,"{'confidence': -0.11707560396666666, 'final': False}",121,2,False
Czech language,-0.15,22,"{'confidence': -0.14691568343333333, 'final': False}",121,2,False
Czech language,-0.00,24,"{'confidence': -0.0009903793726666666, 'final': True}",121,2,True
Czech language,-0.00,6,"{'confidence': -0.00358463248243, 'final': False}",121,3,False
Czech language,-0.00,14,"{'confidence': -0.00014415094666666667, 'final': True}",121,3,True
Czech language,-0.00,20,"{'confidence': -8.281056366666667e-05, 'final': True}",121,3,True
Czech language,-0.00,21,"{'confidence': -0.0031480074700000003, 'final': False}",121,3,False
Czech language,-0.00,7,"{'confidence': -1.0280383e-06, 'final': True}",121,4,True
Czech language,-0.00,14,"{'confidence': -8.691001000000001e-07, 'final': True}",121,4,True
Czech language,-0.00,17,"{'confidence': -8.293655166666666e-07, 'final': True}",121,4,True
Czech language,-0.00,17,"{'confidence': -8.293655166666666e-07, 'final': True}",121,4,True
Opera,-0.40,7,"{'confidence': -0.4005046, 'final': False}",122,0,False
Candide (operetta),-0.00,14,"{'confidence': -0.0012251238115542858, 'final': True}",122,0,True
I Pagliacci,-0.00,20,"{'confidence': -4.469515766666666e-07, 'final': True}",122,0,True
I Pagliacci,-0.00,21,"{'confidence': -4.8668611e-07, 'final': True}",122,0,True
Madama Butterfly,-0.53,9,"{'confidence': -0.5266846978708833, 'final': False}",122,1,False
I Pagliacci,-0.27,16,"{'confidence': -0.26611763635333335, 'final': False}",122,1,False
I Pagliacci,-0.00,18,"{'confidence': -1.2813772000000002e-06, 'final': True}",122,1,True
I Pagliacci,-0.00,8,"{'confidence': -6.853588666666666e-07, 'final': True}",122,2,True
I Pagliacci,-0.00,12,"{'confidence': -2.3144756333333333e-06, 'final': True}",122,2,True
I Pagliacci,-0.02,7,"{'confidence': -0.02027217504766667, 'final': False}",122,3,False
I Pagliacci,-0.00,7,"{'confidence': -0.0015048544166666666, 'final': True}",122,4,True
I Pagliacci,-0.00,12,"{'confidence': -0.00014601968333333333, 'final': True}",122,4,True
I Pagliacci,-0.00,18,"{'confidence': -0.00012074607, 'final': True}",122,4,True
I Pagliacci,-0.00,7,"{'confidence': -7.8963096e-07, 'final': True}",122,5,True
I Pagliacci,-0.00,13,"{'confidence': -9.485691666666668e-07, 'final': True}",122,5,True
I Pagliacci,-0.00,17,"{'confidence': -2.4827876666666667e-07, 'final': True}",122,5,True
I Pagliacci,-0.00,7,"{'confidence': -1.12243901e-06, 'final': True}",122,6,True
I Pagliacci,-0.00,12,"{'confidence': -1.6787226466666667e-06, 'final': True}",122,6,True
I Pagliacci,-0.00,14,"{'confidence': -9.635007333333333e-07, 'final': True}",122,6,True
I Pagliacci,-0.00,14,"{'confidence': -9.635007333333333e-07, 'final': True}",122,6,True
Painting,-0.17,7,"{'confidence': -0.17274168637999998, 'final': False}",123,0,False
Piero Fornasetti,-0.05,13,"{'confidence': -0.05134896833941666, 'final': False}",123,0,False
Piero Fornasetti,-0.05,19,"{'confidence': -0.048095825650116664, 'final': False}",123,0,False
Piero Fornasetti,-0.07,24,"{'confidence': -0.07275769111921666, 'final': False}",123,0,False
Plate (dishware),-0.15,6,"{'confidence': -0.1502599109701, 'final': False}",123,1,False
Plate (dishware),-0.13,13,"{'confidence': -0.13215751916214, 'final': False}",123,1,False
Painting,-0.22,16,"{'confidence': -0.21909257511000002, 'final': False}",123,1,False
Painting,-0.01,6,"{'confidence': -0.01443431285, 'final': False}",123,2,False
Wallpaper,-0.00,11,"{'confidence': -0.0002502838305, 'final': True}",123,2,True
Wallpaper,-0.00,6,"{'confidence': -3.82932445e-06, 'final': True}",123,3,True
Wallpaper,-0.00,12,"{'confidence': -4.18693532e-06, 'final': True}",123,3,True
Wallpaper,-0.00,15,"{'confidence': -5.51223665e-07, 'final': True}",123,3,True
Wallpaper,-0.00,6,"{'confidence': -4.6041483249999995e-06, 'final': True}",123,4,True
Wallpaper,-0.00,11,"{'confidence': -4.916218250000001e-07, 'final': True}",123,4,True
Wallpaper,-0.00,17,"{'confidence': -4.916218250000001e-07, 'final': True}",123,4,True
Wallpaper,0.00,19,"{'confidence': 0.0, 'final': True}",123,4,True
Wallpaper,-0.00,7,"{'confidence': -6.704273250000001e-07, 'final': True}",123,5,True
Wallpaper,-0.00,11,"{'confidence': -1.20684382e-06, 'final': True}",123,5,True
Wallpaper,-0.00,16,"{'confidence': -9.684365000000002e-07, 'final': True}",123,5,True
Wallpaper,-0.00,16,"{'confidence': -9.684365000000002e-07, 'final': True}",123,5,True
Art education,-0.28,7,"{'confidence': -0.2790947815, 'final': False}",124,0,False
The Scream,-0.02,14,"{'confidence': -0.024032568160000004, 'final': False}",124,0,False
The Last Supper,-0.17,18,"{'confidence': -0.1708410610806625, 'final': False}",124,0,False
Independence National Historical Park,-0.04,21,"{'confidence': -0.038486066969330004, 'final': False}",124,0,False
The Last Supper (Leonardo da Vinci),-0.04,7,"{'confidence': -0.039612635717092996, 'final': False}",124,1,False
raising a flag,-0.00,14,"{'confidence': -2.4241342600000006e-05, 'final': True}",124,1,True
raising a flag,-0.00,16,"{'confidence': -4.219231073666667e-05, 'final': True}",124,1,True
The Signing of the United States Declaration of Independence,-0.14,5,"{'confidence': -0.14248945866919444, 'final': False}",124,2,False
raising a flag,-0.00,10,"{'confidence': -0.00046402799063111115, 'final': True}",124,2,True
raising a flag,-0.00,12,"{'confidence': -0.0007609745183388889, 'final': True}",124,2,True
raising a flag,-0.00,6,"{'confidence': -0.0005972985060333334, 'final': True}",124,3,True
raising a flag,-0.00,11,"{'confidence': -0.003845266967181111, 'final': False}",124,3,False
Raising a flag on Iwo Jima,-0.10,13,"{'confidence': -0.09884850700921667, 'final': False}",124,3,False
raising a flag,-0.00,6,"{'confidence': -1.2789466731111112e-05, 'final': True}",124,4,True
raising a flag,-0.00,13,"{'confidence': -7.426988405555554e-06, 'final': True}",124,4,True
raising a flag,-0.01,18,"{'confidence': -0.014537602234555556, 'final': False}",124,4,False
raising a flag,-0.00,23,"{'confidence': -0.00035138320414444444, 'final': True}",124,4,True
raising a flag,-0.00,7,"{'confidence': -3.576027002222222e-06, 'final': True}",124,5,True
raising a flag,-0.00,8,"{'confidence': -3.9837171917777775e-05, 'final': True}",124,5,True
raising a flag,-0.00,1,"{'confidence': -3.188900557222222e-05, 'final': True}",124,6,True
raising a flag,-0.00,6,"{'confidence': -2.247561414222222e-05, 'final': True}",124,7,True
raising a flag,-0.00,7,"{'confidence': -2.413081431666667e-05, 'final': True}",124,7,True
raising a flag,-0.00,7,"{'confidence': -2.413081431666667e-05, 'final': True}",124,7,True
Eiffel Tower,-0.07,7,"{'confidence': -0.06999433434792501, 'final': False}",125,0,False
United Nations Headquarters,-0.29,11,"{'confidence': -0.28613856933333337, 'final': False}",125,0,False
Guggenheim Museum Bilbao,-0.00,5,"{'confidence': -0.0013303965234416667, 'final': True}",125,1,True
Guggenheim Museum Bilbao,-0.00,12,"{'confidence': -0.0006585888280549999, 'final': True}",125,1,True
Seagram Building,-0.22,16,"{'confidence': -0.22068545001796666, 'final': False}",125,1,False
Guggenheim Museum Bilbao,-0.01,7,"{'confidence': -0.014351449197661667, 'final': False}",125,2,False
Guggenheim Museum Bilbao,-0.04,13,"{'confidence': -0.03626338145895, 'final': False}",125,2,False
Guggenheim Museum Bilbao,-0.00,6,"{'confidence': -0.004041647558941667, 'final': False}",125,3,False
Guggenheim Museum Bilbao,-0.06,11,"{'confidence': -0.06325197932071668, 'final': False}",125,3,False
Sydney Opera House,-0.07,7,"{'confidence': -0.072171743005, 'final': False}",125,4,False
Sydney Opera House,-0.09,12,"{'confidence': -0.091556058005, 'final': False}",125,4,False
Guggenheim Museum Bilbao,-0.04,13,"{'confidence': -0.039329034713655, 'final': False}",125,4,False
Guggenheim Museum Bilbao,-0.06,7,"{'confidence': -0.05775213659889166, 'final': False}",125,5,False
Guggenheim Museum Bilbao,-0.05,14,"{'confidence': -0.051943515041558336, 'final': False}",125,5,False
Solomon R. Guggenheim Museum,-0.01,22,"{'confidence': -0.0071378264253175, 'final': False}",125,5,False
Solomon R. Guggenheim Museum,-0.03,7,"{'confidence': -0.027349911796374998, 'final': False}",125,6,False
Solomon R. Guggenheim Museum,-0.01,13,"{'confidence': -0.00744427353061375, 'final': False}",125,6,False
Solomon R. Guggenheim Museum,-0.00,18,"{'confidence': -0.00276176014270625, 'final': True}",125,6,True
Solomon R. Guggenheim Museum,-0.00,19,"{'confidence': -0.0022506275285074998, 'final': True}",125,6,True
Solomon R. Guggenheim Museum,-0.00,19,"{'confidence': -0.0022506275285074998, 'final': True}",125,6,True
Vexillology,-0.18,7,"{'confidence': -0.183405636708075, 'final': False}",126,0,False
Seven Samurai,-0.00,13,"{'confidence': -0.002118718306325, 'final': True}",126,0,True
Flag semaphore,-0.63,8,"{'confidence': -0.62968117, 'final': False}",126,1,False
Flag semaphore,-0.51,16,"{'confidence': -0.5107998, 'final': False}",126,1,False
The Crying of Lot 49,-0.12,23,"{'confidence': -0.12484283946556858, 'final': False}",126,1,False
Seven Samurai,-0.36,8,"{'confidence': -0.358401985, 'final': False}",126,2,False
Seven Samurai,-0.05,16,"{'confidence': -0.051469946408165004, 'final': False}",126,2,False
Pirate,-0.57,18,"{'confidence': -0.574308475, 'final': False}",126,2,False
Clown,-0.23,7,"{'confidence': -0.2293926195, 'final': False}",126,3,False
Knight,-0.45,15,"{'confidence': -0.44854024, 'final': False}",126,3,False
Samurai,-0.16,18,"{'confidence': -0.158092879575, 'final': False}",126,3,False
Samurai,-0.07,5,"{'confidence': -0.07491569315, 'final': False}",126,4,False
Samurai,-0.00,10,"{'confidence': -0.000183266597, 'final': True}",126,4,True
Samurai,-0.00,11,"{'confidence': -3.3451435e-05, 'final': True}",126,4,True
Samurai,-0.00,7,"{'confidence': -4.41201635e-05, 'final': True}",126,5,True
Samurai,-0.14,13,"{'confidence': -0.137131426912, 'final': False}",126,5,False
Samurai,-0.00,15,"{'confidence': -0.004914779333, 'final': False}",126,5,False
Samurai,-0.00,7,"{'confidence': -7.230816285e-05, 'final': True}",126,6,True
Samurai,-0.00,14,"{'confidence': -1.44525115e-06, 'final': True}",126,6,True
Samurai,-0.00,14,"{'confidence': -1.44525115e-06, 'final': True}",126,6,True
Irish traditional music,-0.18,7,"{'confidence': -0.18007551823291248, 'final': False}",127,0,False
Ireland,-0.00,12,"{'confidence': -0.000581598, 'final': True}",127,0,True
Ireland,-0.00,7,"{'confidence': -0.00022188897, 'final': True}",127,1,True
Ireland,-0.21,13,"{'confidence': -0.21225026, 'final': False}",127,1,False
Ireland,-0.00,14,"{'confidence': -0.00056617765, 'final': True}",127,1,True
Ireland,-0.00,6,"{'confidence': -0.0016801716, 'final': True}",127,2,True
Ireland,-0.03,10,"{'confidence': -0.02794265, 'final': False}",127,2,False
Ireland,-0.07,6,"{'confidence': -0.06849663, 'final': False}",127,3,False
IRELAND,-0.29,13,"{'confidence': -0.29003914680632503, 'final': False}",127,3,False
Ireland,-0.02,15,"{'confidence': -0.015111938, 'final': False}",127,3,False
Ireland,-0.03,7,"{'confidence': -0.03201153, 'final': False}",127,4,False
Ireland,-0.01,12,"{'confidence': -0.011301874, 'final': False}",127,4,False
Ireland,-0.00,17,"{'confidence': -0.00268968775, 'final': True}",127,4,True
Ireland,-0.00,8,"{'confidence': -0.0009295766, 'final': True}",127,5,True
Ireland,-0.00,14,"{'confidence': -0.00114275145, 'final': True}",127,5,True
Ireland,-0.01,20,"{'confidence': -0.009277218, 'final': False}",127,5,False
Ireland,-0.01,20,"{'confidence': -0.009277218, 'final': False}",127,5,False
Orchestration,-0.05,6,"{'confidence': -0.05303202087088333, 'final': False}",128,0,False
Cello,-0.08,11,"{'confidence': -0.0770204897765, 'final': False}",128,0,False
Wynton Marsalis,-0.03,16,"{'confidence': -0.0274238212361, 'final': False}",128,0,False
Trumpet,-0.01,22,"{'confidence': -0.0104592989435, 'final': False}",128,0,False
Trumpet,-0.00,7,"{'confidence': -0.000122845003, 'final': True}",128,1,True
Trumpet,-0.12,13,"{'confidence': -0.122776961859, 'final': False}",128,1,False
Double bass,-0.06,19,"{'confidence': -0.0597577275, 'final': False}",128,1,False
Double bass,-0.09,7,"{'confidence': -0.08940250185, 'final': False}",128,2,False
Saxophone,-0.06,15,"{'confidence': -0.06186780247966667, 'final': False}",128,2,False
Saxophone,-0.01,21,"{'confidence': -0.01074172926, 'final': False}",128,2,False
Trumpet,-0.00,27,"{'confidence': -0.000289064456325, 'final': True}",128,2,True
Trumpet,-0.00,6,"{'confidence': -1.564454825e-06, 'final': True}",128,3,True
Trumpet,-0.00,13,"{'confidence': -1.77761535e-05, 'final': True}",128,3,True
Trumpet,-0.00,19,"{'confidence': -1.14724205e-06, 'final': True}",128,3,True
Trumpet,-0.00,25,"{'confidence': -1.0280383e-06, 'final': True}",128,3,True
Trumpet,-0.00,26,"{'confidence': -1.08764015e-06, 'final': True}",128,3,True
Trumpet,-0.00,7,"{'confidence': -3.2333062e-06, 'final': True}",128,4,True
Trumpet,-0.00,13,"{'confidence': -8.49232825e-07, 'final': True}",128,4,True
Trumpet,-0.00,14,"{'confidence': -1.862464e-06, 'final': True}",128,4,True
Trumpet,-0.00,14,"{'confidence': -1.862464e-06, 'final': True}",128,4,True
Nina Simone,-0.00,6,"{'confidence': -6.475737299333333e-05, 'final': False}",129,0,False
Mississippi Goddam,-0.07,13,"{'confidence': -0.065082314771325, 'final': False}",129,0,False
Nina Simone,-0.06,19,"{'confidence': -0.06258222453755, 'final': False}",129,0,False
Strange Fruit (song),-0.16,27,"{'confidence': -0.15660913227834, 'final': False}",129,0,False
Strange Fruit (song),-0.29,28,"{'confidence': -0.29454031430938, 'final': False}",129,0,False
Pirate Jenny,-0.31,8,"{'confidence': -0.3108791252879667, 'final': False}",129,1,False
Siren (mythology),-0.14,15,"{'confidence': -0.1420781358637143, 'final': False}",129,1,False
Pirate Jenny,-0.01,8,"{'confidence': -0.013845874358333335, 'final': False}",129,2,False
Pirate Jenny,-0.03,15,"{'confidence': -0.03448193213333333, 'final': False}",129,2,False
Sistine Chapel,-0.31,19,"{'confidence': -0.3054990293461333, 'final': False}",129,2,False
Sirens (mythology),-0.09,7,"{'confidence': -0.0942661942479975, 'final': False}",129,3,False
Pirates of Penzance,-0.11,12,"{'confidence': -0.10648466613509999, 'final': False}",129,3,False
Pirate (Gilbert and Sullivan),-0.07,15,"{'confidence': -0.07485916420933127, 'final': False}",129,3,False
Pirates in Gilbert and Sullivan,-0.06,6,"{'confidence': -0.06222751783839999, 'final': False}",129,4,False
Pirates in Gilbert and Sullivan,-0.03,13,"{'confidence': -0.03434239829344, 'final': False}",129,4,False
Pirates in Gilbert and Sullivan,-0.03,15,"{'confidence': -0.02935975553375, 'final': False}",129,4,False
Pirates of Penzance,-0.07,7,"{'confidence': -0.06738474161140835, 'final': False}",129,5,False
Pirates of Penzance,-0.11,13,"{'confidence': -0.11472408753749001, 'final': False}",129,5,False
Pirates of Penzance,-0.01,15,"{'confidence': -0.014617338389223333, 'final': False}",129,5,False
Pirates of Penzance,-0.01,15,"{'confidence': -0.014617338389223333, 'final': False}",129,5,False
Black hole,-0.22,8,"{'confidence': -0.2215220986885, 'final': False}",130,0,False
Fashion show,-0.19,13,"{'confidence': -0.19173971250000002, 'final': False}",130,0,False
